"Dis1"	"Dis2"	"Distance"	"pvalue"	"adj_pvalue"
"CrohnsDisease"	"AmyotrophicLateralSclerosis"	0.267366875446697	1.07512660804022e-140	1.62098036203666e-139
"ThyroidCancer_Papillary_3"	"Asthma_3"	0.267226039728153	1.7110648387136e-81	1.45157690656158e-80
"AmyotrophicLateralSclerosis"	"UlcerativeColitis_2"	0.267103808360154	7.03886323959739e-149	1.12749957588245e-147
"AlagilleSyndrome_2"	"LiverCancer_3"	0.267059108532946	2.53700086423485e-114	3.09107583042976e-113
"EosinophilicEsophagitis"	"LymphocyticColitis_3"	0.266981625120325	6.17101583559349e-83	5.34560992003099e-82
"LymphocyticColitis"	"EosinophilicEsophagitis_1"	0.266933890810408	3.05222283037932e-91	2.90775567089037e-90
"ThyroidCancer_Papillary"	"SessileSerratedPolyp"	0.266735028368359	2.18131659185125e-65	1.52754165880749e-64
"ParkinsonsDisease_4"	"MultipleSclerosis_1"	0.266593721798479	2.53255318156189e-98	2.62151177230919e-97
"MultipleSclerosis"	"Smoker_2"	0.266509576142803	2.85924806586399e-22	9.79700074417597e-22
"BipolarDisorder_2"	"Schizophrenia_2"	0.266414584044853	1.40191580562655e-24	5.11516554908408e-24
"ChronicObstructivePulmonaryDisease"	"FriedreichsAtaxia_1"	0.266349363585721	7.50502549119202e-147	1.19132608248071e-145
"CrohnsDisease_2"	"ColorectalCancer_5"	0.266183810685585	1.59000970985861e-149	2.56022739948213e-148
"ProstateCancer"	"IdiopathicPulmonaryFibrosis_1"	0.266170456608199	4.5200490909302e-127	6.14547071766868e-126
"ParkinsonsDisease_6"	"Schizophrenia_2"	0.266136786872726	8.50344619253787e-115	1.04224328556897e-113
"FacioscapulohumeralDystrophy_2"	"FamilialDysautonomia_1"	0.266005192985241	1.01887232959156e-53	6.07476735523175e-53
"LymphocyticColitis"	"BreastCancer_3"	0.265961801311203	2.35360753184109e-150	3.82982002341065e-149
"ParkinsonsDisease_9"	"MultipleSclerosis_1"	0.26573307057542	2.4488543157889e-88	2.25785834295566e-87
"ThyroidCancer_Papillary"	"ParkinsonsDisease_6"	0.265702054393194	1.01294681178233e-115	1.25150238992324e-114
"AlagilleSyndrome_2"	"LiverCancer_1"	0.265483357516482	1.6233636042268e-118	2.05938134674209e-117
"Autism_1"	"Glioblastoma_1"	0.265445808846194	9.29507760240318e-150	1.50258222974281e-148
"CrohnsDisease"	"ColorectalCancer_4"	0.265318376056486	6.51965089445565e-144	1.01400327926647e-142
"Asthma_5"	"Ulcer_1"	0.265192057552628	2.27324538139651e-92	2.18935391775154e-91
"HyperplasticPolyps_3"	"ParkinsonsDisease_3"	0.265149082738327	2.75406694856526e-123	3.63218379790438e-122
"HyperplasticPolyps_2"	"ParkinsonsDisease_4"	0.265047371506714	1.04163257408029e-142	1.60586108229299e-141
"ProstateCancer"	"HyperplasticPolyps_2"	0.265015322167344	1.96275448349003e-93	1.91578523990731e-92
"ThyroidCancer_Papillary_3"	"ParkinsonsDisease_7"	0.264546310150253	2.1437663926983e-84	1.88890661124876e-83
"LymphocyticColitis_2"	"Ulcer_2"	0.26424294500653	6.35767401496763e-128	8.67262774267677e-127
"ChronicLymphocyticLeukemia_2"	"AlagilleSyndrome_2"	0.263999269858829	1.15943245412053e-21	3.91284629311143e-21
"HyperplasticPolyps_4"	"Smoker_1"	0.263928402663947	6.56955356861653e-107	7.43101568945991e-106
"AdenomatousPolyps"	"BreastCancer_2"	0.263887195621499	4.00042456489339e-159	6.96006070485265e-158
"BreastCancer"	"AlagilleSyndrome_2"	0.263777132753846	3.15169558275318e-135	4.51425420794811e-134
"Glioblastoma"	"Autism_1"	0.263758319286596	1.80382046586549e-138	2.65465477879703e-137
"ThyroidCancer_Papillary"	"ParkinsonsDisease_1"	0.263654568691043	1.5186110326333e-85	1.35063181949293e-84
"BipolarDisorder"	"ParkinsonsDisease_5"	0.263468832996877	1.98023589898293e-70	1.4729798190623e-69
"ThyroidCancer_Papillary"	"ParkinsonsDisease"	0.263458726885534	2.40811737829846e-88	2.2219617877064e-87
"Asthma_4"	"ParkinsonsDisease_8"	0.263318476828431	3.52375092706648e-96	3.5607517571456e-95
"Smoker_2"	"Keratoconus_1"	0.262987063553651	2.49735001819496e-17	7.4756640398847e-17
"ColorectalCancer"	"CrohnsDisease_2"	0.26250177850539	7.37829372053531e-145	1.15630816856939e-143
"HyperplasticPolyps_4"	"ParkinsonsDisease_4"	0.262372540856573	9.70124373200751e-137	1.41086092433139e-135
"Autism"	"AdenomatousPolyps"	0.262361918974659	3.00419183360827e-14	8.14026286986069e-14
"Smoker_2"	"ParkinsonsDisease_4"	0.262339845579175	3.41436780325201e-90	3.21054829011132e-89
"Smoker_2"	"MyotonicDystrophy_2"	0.262167395677843	3.157126918835e-17	9.42318618517314e-17
"CrohnsDisease_1"	"Keratoconus_2"	0.262137048836404	7.83272905906559e-157	1.33080767654579e-155
"ParkinsonsDisease"	"Smoker_2"	0.262016805482946	2.78695416288189e-81	2.35457485448417e-80
"Autism"	"HuntingtonsDisease_1"	0.261974301395277	3.13824263044048e-87	2.84870101118392e-86
"Ulcer"	"KaposisSarcoma_2"	0.261896979382185	6.11147572136186e-113	7.36606242032636e-112
"ThyroidCancer_Papillary_1"	"ParkinsonsDisease_5"	0.261803776347079	1.58288543329585e-96	1.60609413240018e-95
"ThyroidCancer_Papillary_3"	"ParkinsonsDisease_4"	0.261761841488134	5.78730369364315e-102	6.25882413505675e-101
"Asthma"	"ParkinsonsDisease_10"	0.261718963200406	3.06926476835114e-98	3.17174525306622e-97
"Asthma_5"	"AlagilleSyndrome_1"	0.261646689359962	1.33288046860556e-46	7.26478832401914e-46
"CrohnsDisease_1"	"RheumatoidArthritis_2"	0.261621427314877	9.56016197450181e-174	1.8257686077816e-172
"ChronicLymphocyticLeukemia"	"AlagilleSyndrome"	0.261615521834104	1.50501634377889e-17	4.54939664359959e-17
"ColorectalCancer_4"	"Ulcer_2"	0.261588797334493	7.26473300701186e-131	1.01001107427057e-129
"FriedreichsAtaxia"	"ChronicObstructivePulmonaryDisease_1"	0.261463313381287	4.31570676527882e-131	6.01367374826974e-130
"CrohnsDisease_1"	"KaposisSarcoma_1"	0.261380375166795	1.42971020572276e-165	2.60135455156469e-164
"ParkinsonsDisease"	"ThyroidCancer_Papillary_3"	0.261349009585823	1.00801224586265e-93	9.87803885802398e-93
"HyperplasticPolyps_1"	"Smoker_1"	0.261282585768605	2.29613152300272e-90	2.16733701918372e-89
"ThyroidCancer_Papillary"	"ParkinsonsDisease_4"	0.26125856029127	3.39258416894052e-95	3.3810559703082e-94
"AmyotrophicLateralSclerosis_1"	"Cardiomyopathy_2"	0.261244900397745	2.77036429685122e-35	1.25460836061079e-34
"ParkinsonsDisease"	"HyperplasticPolyps_3"	0.261126394715997	4.53469137953907e-120	5.8125211668223e-119
"Asthma"	"ParkinsonsDisease_8"	0.261029151352784	2.30286518040015e-95	2.29875958607528e-94
"LymphocyticColitis_3"	"EosinophilicEsophagitis_1"	0.260916338081595	4.08000561096994e-87	3.69812429109108e-86
"IdiopathicPulmonaryFibrosis_1"	"ProstateCancer_1"	0.260740461554987	7.74343200328188e-122	1.00615606979353e-120
"Smoker_2"	"ParkinsonsDisease_1"	0.260738823037379	5.36073687780625e-78	4.35003668384831e-77
"UlcerativeColitis_1"	"ChronicObstructivePulmonaryDisease_1"	0.260557241606834	1.0363272144418e-163	1.8608569427834e-162
"AmyotrophicLateralSclerosis"	"Schizophrenia_1"	0.26044383982166	1.31964286084309e-18	4.13096842690348e-18
"UlcerativeColitis_1"	"LymphocyticColitis_2"	0.260396386078902	2.57753756565543e-103	2.81972537599854e-102
"HyperplasticPolyps_2"	"ParkinsonsDisease_7"	0.260383999700224	4.76044639200875e-124	6.34623145635971e-123
"LymphocyticColitis_2"	"KaposisSarcoma_1"	0.260265656033286	1.94505878343892e-35	8.82801551009603e-35
"ThyroidCancer_Papillary_3"	"ParkinsonsDisease_1"	0.26026210896672	5.11564765067051e-90	4.80293809153654e-89
"ProstateCancer"	"HyperplasticPolyps_3"	0.260007143177879	5.06986992117223e-72	3.84785321558839e-71
"ThyroidCancer_Papillary"	"Asthma_3"	0.25997455398883	1.05919670923355e-69	7.79401736220963e-69
"CrohnsDisease_2"	"LymphocyticColitis_2"	0.259917912586512	4.42252429984543e-138	6.4776045571339e-137
"ThyroidCancer_Papillary_2"	"ParkinsonsDisease_7"	0.25985125703092	5.32895311250534e-76	4.24592784216305e-75
"AmyotrophicLateralSclerosis_1"	"Cardiomyopathy_1"	0.25956873323824	1.57307451903992e-31	6.66338786985343e-31
"Asthma_4"	"ParkinsonsDisease_10"	0.25940292305863	1.19794148830727e-95	1.19872000430292e-94
"CrohnsDisease_2"	"ColorectalCancer_2"	0.2589952261273	1.71697689436288e-141	2.60785713745523e-140
"ChronicObstructivePulmonaryDisease"	"FriedreichsAtaxia"	0.258717820321833	1.20062133049175e-136	1.74401574870252e-135
"BipolarDisorder_1"	"FamilialDysautonomia_1"	0.258614014182198	9.00489592343424e-51	5.17361511123428e-50
"ThyroidCancer_Papillary_2"	"Asthma_4"	0.258551199505952	7.43559580194588e-42	3.77541917099626e-41
"BreastCancer"	"Asthma_1"	0.258451831467213	4.97900589976109e-140	7.44313042151178e-139
"Asthma_4"	"Smoker_2"	0.258255367563162	5.339801968248e-33	2.3176772602142e-32
"HyperplasticPolyps"	"ParkinsonsDisease_4"	0.25820590428687	1.45874888863377e-120	1.88155694347548e-119
"ThyroidCancer_Papillary"	"ParkinsonsDisease_3"	0.25804204212007	3.92401274668368e-84	3.45257064383211e-83
"ThyroidCancer_Papillary_1"	"Asthma_1"	0.258013590117143	7.03370726725251e-60	4.53618880199039e-59
"SessileSerratedPolyp"	"ThyroidCancer_Papillary_3"	0.257870909897775	1.95863135571735e-68	1.42087285275185e-67
"CrohnsDisease_1"	"Cardiomyopathy_1"	0.257782675777407	2.33456044808484e-159	4.07324583562451e-158
"ThyroidCancer_Papillary_2"	"ParkinsonsDisease_6"	0.257779995710691	4.48362739047163e-110	5.21523344625397e-109
"Asthma_4"	"ParkinsonsDisease_2"	0.257503206555666	5.29663777574915e-85	4.69381180731496e-84
"Smoker_1"	"ParkinsonsDisease_5"	0.257217988859085	3.06873023659629e-88	2.82727143263972e-87
"CrohnsDisease_2"	"ColorectalCancer_3"	0.257155414733291	2.96443976188166e-139	4.40482134944008e-138
"EosinophilicEsophagitis"	"LymphocyticColitis_1"	0.25687544451524	1.04876181108932e-76	8.42154366949039e-76
"ThyroidCancer_Papillary_3"	"ParkinsonsDisease_3"	0.256787834425197	6.24747013657414e-90	5.85664666227704e-89
"KaposisSarcoma_2"	"Ulcer_2"	0.256783743072794	2.12720661630242e-143	3.29596617605198e-142
"ParkinsonsDisease"	"MultipleSclerosis_1"	0.256636114954329	1.48338049692689e-82	1.28046818228069e-81
"RheumatoidArthritis"	"UlcerativeColitis_1"	0.256545446864281	3.20604265363347e-100	3.41626586569698e-99
"Asthma"	"ThyroidCancer_Papillary_1"	0.256464672468016	2.30815789854782e-55	1.40543198192348e-54
"AdenomatousPolyps"	"FacioscapulohumeralDystrophy_2"	0.256421994264793	1.3918634094769e-13	3.68867759852334e-13
"MultipleSclerosis_2"	"Schizophrenia_2"	0.256405183881474	3.68961247758148e-29	1.49748423389946e-28
"ThyroidCancer_Papillary_3"	"Smoker_2"	0.256381159384604	2.88485766741682e-46	1.56269466786457e-45
"SessileSerratedPolyp"	"ThyroidCancer_Papillary_1"	0.256292868797553	7.06152938363397e-73	5.40944769574647e-72
"CoeliacDisease_2"	"SLE_2"	0.256162361089308	2.65428132124327e-13	6.96091916437611e-13
"HyperplasticPolyps_4"	"ParkinsonsDisease_7"	0.256066945772372	1.79500935207873e-116	2.24704524379124e-115
"KaposisSarcoma"	"LymphocyticColitis_2"	0.255869810482795	5.41729558741172e-25	2.00391132269482e-24
"AmyotrophicLateralSclerosis"	"Cardiomyopathy_2"	0.255859958200465	6.7376705908335e-30	2.77666866302734e-29
"ThyroidCancer_Papillary_1"	"Asthma_4"	0.255859380232986	9.94087963729494e-54	5.93849444094079e-53
"ParkinsonsDisease_3"	"MultipleSclerosis_1"	0.25582986215892	1.46696814931036e-81	1.24621473539345e-80
"HyperplasticPolyps_2"	"ParkinsonsDisease_3"	0.255812005942803	6.76675718918329e-127	9.18995755858431e-126
"HyperplasticPolyps_3"	"ParkinsonsDisease_6"	0.255789258629158	5.18694133551597e-134	7.35244457662666e-133
"Smoker_2"	"MultipleSclerosis_2"	0.255775696946994	2.58699052418597e-23	9.138672003706e-23
"MultipleSclerosis_1"	"Glioblastoma_1"	0.255761857532343	2.97570887268989e-145	4.68132591236195e-144
"AlagilleSyndrome"	"Smoker_1"	0.255718827658548	1.05856794751891e-34	4.75544856948865e-34
"CrohnsDisease_2"	"ColorectalCancer_1"	0.255450644868318	6.38541655942984e-138	9.34151557946043e-137
"BipolarDisorder_4"	"ParkinsonsDisease_2"	0.255423091102778	1.2477633149977e-71	9.41209339506531e-71
"Asthma"	"ParkinsonsDisease_2"	0.255412397683636	1.59885073214458e-84	1.41079106866454e-83
"RheumatoidArthritis_2"	"Cardiomyopathy_2"	0.25538238157777	3.08769351391863e-74	2.41640461908829e-73
"LymphocyticColitis_2"	"EosinophilicEsophagitis_2"	0.255285256425571	5.03162334324762e-91	4.77500279985548e-90
"ThyroidCancer_Papillary_2"	"ParkinsonsDisease_1"	0.25520512339935	1.09781458736823e-81	9.37136527179615e-81
"Autism_1"	"Glioblastoma_2"	0.25502115088834	8.40743219502836e-124	1.11597790709439e-122
"FacioscapulohumeralDystrophy_5"	"HyperplasticPolyps_3"	0.254824830114587	3.70763413510785e-69	2.7120330924144e-68
"Asthma_1"	"AlagilleSyndrome_2"	0.254677143786301	1.31891600105773e-24	4.81803300742262e-24
"FacioscapulohumeralDystrophy_1"	"HyperplasticPolyps_2"	0.254556158962561	4.14156751759703e-86	3.69679917983769e-85
"LymphocyticColitis_1"	"BreastCancer_3"	0.254502120173433	2.03366737933279e-137	2.97161503898236e-136
"SessileSerratedPolyp"	"ThyroidCancer_Papillary_2"	0.254344820279623	4.68815313072795e-61	3.07828732752169e-60
"Asthma_1"	"BreastCancer_3"	0.254250206413191	3.3944532280959e-146	5.38132237627867e-145
"Asthma_4"	"ParkinsonsDisease_9"	0.253929853398329	9.92329780164514e-79	8.11654597082768e-78
"FacioscapulohumeralDystrophy"	"CoeliacDisease_2"	0.253710865751813	8.6366573465088e-13	2.22008232876243e-12
"ParkinsonsDisease"	"ThyroidCancer_Papillary_2"	0.25327598475256	3.83384748860631e-83	3.33747938972809e-82
"UlcerativeColitis_2"	"ColorectalCancer_4"	0.253262189769256	2.20128243908725e-137	3.21272477306597e-136
"UlcerativeColitis_2"	"KaposisSarcoma_2"	0.25325694771955	3.37747171774617e-152	5.55456563674196e-151
"ThyroidCancer_Papillary"	"Asthma_1"	0.253156150569746	1.43582562927253e-43	7.49427970397417e-43
"Asthma"	"ParkinsonsDisease_9"	0.253116294724433	3.94973623918913e-79	3.24785387145072e-78
"Smoker_2"	"ParkinsonsDisease_7"	0.253011061247716	1.59491951421936e-64	1.09632916161574e-63
"AmyotrophicLateralSclerosis_1"	"Keratoconus_2"	0.252986178223553	9.16773614586871e-06	1.70072550971101e-05
"HyperplasticPolyps_1"	"Smoker_2"	0.252909570874626	3.15880398609556e-73	2.43340509698093e-72
"Asthma"	"ThyroidCancer_Papillary_2"	0.252810160599378	1.96655951619137e-41	9.90354870010031e-41
"Asthma_3"	"ParkinsonsDisease_5"	0.252735995870564	4.16058642931612e-99	4.35800200989081e-98
"ThyroidCancer_Papillary"	"Smoker"	0.252681310074047	1.57146937071413e-31	6.65887846868132e-31
"HyperplasticPolyps_4"	"ParkinsonsDisease_3"	0.252681081737829	1.03403150832288e-120	1.33653726332856e-119
"CrohnsDisease"	"KaposisSarcoma"	0.252570919139751	1.83384886506655e-132	2.57869295889153e-131
"LymphocyticColitis_1"	"EosinophilicEsophagitis_1"	0.25225734439276	2.29135750694749e-81	1.93985854093328e-80
"Cardiomyopathy"	"CrohnsDisease_1"	0.25220775569925	1.25951369948917e-145	1.98397567139483e-144
"BipolarDisorder_3"	"Cardiomyopathy_1"	0.251943146845209	8.82999351964337e-26	3.32826989519483e-25
"FacioscapulohumeralDystrophy_3"	"AdenomatousPolyps_2"	0.251893029730912	2.88857499225218e-56	1.77640872464116e-55
"HyperplasticPolyps"	"ParkinsonsDisease_7"	0.251767567103542	1.31495079901581e-99	1.38915642729646e-98
"ThyroidCancer_Papillary"	"Asthma_4"	0.251682339522362	1.268079124476e-37	5.98475044264189e-37
"Smoker_2"	"ParkinsonsDisease_3"	0.251659546870778	2.21659067973933e-74	1.73799898109669e-73
"BipolarDisorder_4"	"ParkinsonsDisease_9"	0.251621220300134	1.30851528739405e-65	9.1894477252679e-65
"ThyroidCancer_Papillary_2"	"Asthma_3"	0.251493812185562	6.14330394337677e-67	4.38685321591392e-66
"AdenomatousPolyps_2"	"FamilialDysautonomia_2"	0.25125622598832	4.7645167611851e-80	3.96817562300731e-79
"ThyroidCancer_Papillary_2"	"Asthma_1"	0.251211330365704	8.16523620745789e-45	4.32785626520939e-44
"HuntingtonsDisease"	"RheumatoidArthritis_2"	0.250583791419403	1.40242607416034e-81	1.1930306893306e-80
"UlcerativeColitis"	"RheumatoidArthritis_2"	0.250351176407387	1.68395914356016e-126	2.27196152578029e-125
"ChronicObstructivePulmonaryDisease_2"	"FriedreichsAtaxia_1"	0.250337289887197	6.99874801421689e-148	1.11383175761142e-146
"ParkinsonsDisease"	"HyperplasticPolyps_2"	0.250241486168719	6.92701676435009e-122	9.01024208059814e-121
"Smoker"	"HyperplasticPolyps_2"	0.250186220674805	6.02068943644914e-88	5.518069380817e-87
"HyperplasticPolyps_3"	"ParkinsonsDisease_1"	0.250171925684689	3.89919639203045e-108	4.4472501071325e-107
"HyperplasticPolyps_1"	"MyotonicDystrophy_2"	0.250163953029835	5.81478659009553e-62	3.86126906829093e-61
"FamilialDysautonomia"	"ParkinsonsDisease_3"	0.250128239002127	2.57731495037379e-75	2.03769997167551e-74
"IdiopathicPulmonaryFibrosis_1"	"FamilialDysautonomia_1"	0.250111497569009	2.65285003267271e-135	3.80416841705034e-134
"HyperplasticPolyps_2"	"ProstateCancer_1"	0.249919744265221	4.70693480703968e-83	4.08310020796583e-82
"AlagilleSyndrome"	"BreastCancer_1"	0.249646387139446	2.10378332697882e-140	3.15644372980817e-139
"ColorectalCancer_5"	"Ulcer_2"	0.249455110554716	4.92742678559688e-118	6.2380311557022e-117
"CrohnsDisease_1"	"AmyotrophicLateralSclerosis_2"	0.249452949632681	6.48319566604701e-142	9.88366388791672e-141
"Smoker_2"	"ParkinsonsDisease_8"	0.249323573903098	3.26003300127836e-83	2.84197356756878e-82
"AdenomatousPolyps_2"	"BreastCancer_1"	0.249280571611985	1.26319697505591e-155	2.12569130310638e-154
"FamilialPulmonaryArterialHypertension"	"HyperplasticPolyps_1"	0.249158337894619	1.89133128396469e-61	1.24986152123804e-60
"ThyroidCancer_Papillary"	"Ulcer_1"	0.24905983379029	3.68995226734986e-66	2.60474682115848e-65
"ChronicObstructivePulmonaryDisease"	"BipolarDisorder_3"	0.248808145634486	5.10500268857226e-112	6.05230251374717e-111
"BreastCancer_2"	"LiverCancer_3"	0.248765866529356	1.00982046564061e-165	1.84008409700607e-164
"Asthma_1"	"BreastCancer_2"	0.248482604458971	4.47247685668552e-145	7.02703697967503e-144
"ThyroidCancer_Papillary"	"Asthma"	0.248408063923064	4.98762361543227e-38	2.37210608860597e-37
"Asthma_1"	"Smoker_1"	0.248396835164849	1.50377538495138e-51	8.72515553077299e-51
"AdenomatousPolyps"	"MuscularDystrophy_3"	0.248369548745283	7.23626890590081e-13	1.86438737466819e-12
"HyperplasticPolyps"	"ParkinsonsDisease_3"	0.248288282835043	7.8927440172311e-105	8.71172229428788e-104
"Asthma"	"HyperplasticPolyps_3"	0.248278910397989	2.42868924215531e-78	1.98254433962022e-77
"ThyroidCancer_Papillary_2"	"ParkinsonsDisease_3"	0.248096549167443	2.72957406828112e-79	2.2520357249221e-78
"Keratoconus"	"RheumatoidArthritis_1"	0.247942035375895	0.000171788757246465	0.000292561027479879
"Schizophrenia"	"Ischemia_1"	0.247899441606641	8.14554771612833e-07	1.60641781567833e-06
"ParkinsonsDisease"	"HyperplasticPolyps_4"	0.247866159633276	1.31115032020654e-116	1.64467918984768e-115
"HyperplasticPolyps_1"	"FamilialPulmonaryArterialHypertension_1"	0.247842213182423	8.42025573683423e-61	5.51119607685038e-60
"HIV_2"	"AlagilleSyndrome_1"	0.247812520589869	0.00731640620411899	0.0108556361867427
"ThyroidCancer_Papillary_3"	"ParkinsonsDisease_10"	0.24780933766389	4.54847241540605e-95	4.52569331284101e-94
"AmyotrophicLateralSclerosis"	"Cardiomyopathy_1"	0.247785654627988	5.42211844475664e-25	2.0050932153261e-24
"ThyroidCancer_Papillary_1"	"Ulcer_1"	0.247664689286363	4.26654913007115e-77	3.43499033883768e-76
"ThyroidCancer_Papillary_2"	"ParkinsonsDisease_4"	0.247648565184687	8.14714866893308e-87	7.35213020541521e-86
"ThyroidCancer_Papillary_2"	"Ulcer_1"	0.247542424878189	1.05524025605026e-66	7.51790021632568e-66
"Keratoconus_2"	"Cardiomyopathy_1"	0.247394072746899	6.88679003331886e-25	2.53910444868068e-24
"ParkinsonsDisease_1"	"MultipleSclerosis_1"	0.247301763975166	3.91322313726346e-74	3.0527601396334e-73
"HuntingtonsDisease_2"	"ParkinsonsDisease_5"	0.247163438890177	9.483631061697e-97	9.64652084376413e-96
"DownsSyndrome_1"	"HyperplasticPolyps_1"	0.247139112371981	4.34898255069223e-61	2.85863218033228e-60
"FacioscapulohumeralDystrophy_1"	"HyperplasticPolyps_3"	0.246850778983712	7.06220741139186e-65	4.89545700019836e-64
"SessileSerratedPolyp"	"Ulcer_1"	0.24674514678837	1.41498990460018e-76	1.13475557583757e-75
"EosinophilicEsophagitis"	"KaposisSarcoma_1"	0.246712479227148	5.35420033045407e-89	4.97758789966288e-88
"ThyroidCancer_Papillary_1"	"Asthma_3"	0.246548382944792	3.2624748668657e-74	2.549947043785e-73
"ThyroidCancer_Papillary"	"ParkinsonsDisease_10"	0.246490954873898	1.45520313602594e-88	1.34674622310801e-87
"AdenomatousPolyps_1"	"PosttraumaticStressDisorder_2"	0.246240000615755	4.12074850426966e-21	1.37410341298305e-20
"HyperplasticPolyps_3"	"ProstateCancer_1"	0.245972574884958	1.69567822603725e-64	1.16493945277897e-63
